subject_id	source_language	translation_language	predicate_id	source_value	translation_status	translation_value
MP:0009321	en	ja	rdfs:label	increased histiocytic sarcoma incidence	OFFICIAL	組織球性肉腫発生率の上昇
MP:0009322	en	ja	rdfs:label	increased splenocyte apoptosis	OFFICIAL	脾細胞アポトーシスの増加
MP:0009323	en	ja	rdfs:label	abnormal spleen development	OFFICIAL	脾臓発生異常
MP:0009324	en	ja	rdfs:label	absent hippocampal fimbria	OFFICIAL	海馬采の欠如
MP:0009325	en	ja	rdfs:label	necrospermia	OFFICIAL	精子死滅症
MP:0009326	en	ja	rdfs:label	absent maternal crouching	OFFICIAL	母性的クラウチング行動の欠如
MP:0009327	en	ja	rdfs:label	abnormal maternal grooming	OFFICIAL	母性的グルーミングの異常
MP:0009328	en	ja	rdfs:label	delayed heart looping	OFFICIAL	心臓のループ化遅延
MP:0009329	en	ja	rdfs:label	abnormal primitive pit morphology	OFFICIAL	原始窩の形態異常
MP:0009330	en	ja	rdfs:label	abnormal primitive groove morphology	OFFICIAL	原始溝の形態異常
MP:0009331	en	ja	rdfs:label	absent primitive node	OFFICIAL	原始結節の欠如
MP:0009332	en	ja	rdfs:label	abnormal splenocyte morphology	OFFICIAL	脾細胞の形態異常
MP:0009333	en	ja	rdfs:label	abnormal splenocyte physiology	OFFICIAL	脾細胞の生理異常
MP:0009334	en	ja	rdfs:label	abnormal splenocyte proliferation	OFFICIAL	脾細胞の増殖異常
MP:0009335	en	ja	rdfs:label	decreased splenocyte proliferation	OFFICIAL	脾細胞の増殖減少
MP:0009336	en	ja	rdfs:label	increased splenocyte proliferation	OFFICIAL	脾細胞の増殖増加
MP:0009337	en	ja	rdfs:label	abnormal splenocyte number	OFFICIAL	脾細胞数の異常
MP:0009338	en	ja	rdfs:label	increased splenocyte number	OFFICIAL	脾細胞数の増加
MP:0009339	en	ja	rdfs:label	decreased splenocyte number	OFFICIAL	脾細胞数の減少
MP:0009340	en	ja	rdfs:label	abnormal splenocyte apoptosis	OFFICIAL	脾細胞アポトーシスの異常
MP:0009341	en	ja	rdfs:label	decreased splenocyte apoptosis	OFFICIAL	脾細胞アポトーシスの減少
MP:0009342	en	ja	rdfs:label	enlarged gallbladder	OFFICIAL	胆嚢肥大
MP:0009343	en	ja	rdfs:label	dilated gallbladder	OFFICIAL	胆嚢拡張
MP:0009344	en	ja	rdfs:label	abnormal ovulation cycle	OFFICIAL	排卵周期の異常
MP:0009345	en	ja	rdfs:label	abnormal trabecular bone thickness	OFFICIAL	海綿骨の厚さの異常
MP:0009346	en	ja	rdfs:label	decreased trabecular bone thickness	OFFICIAL	海綿骨の厚さ減少
MP:0009347	en	ja	rdfs:label	increased trabecular bone thickness	OFFICIAL	海綿骨の厚さ増加
MP:0009348	en	ja	rdfs:label	abnormal urine pH	OFFICIAL	尿pH異常
MP:0009349	en	ja	rdfs:label	increased urine pH	OFFICIAL	尿pH上昇
MP:0009350	en	ja	rdfs:label	decreased urine pH	OFFICIAL	尿pH低下
MP:0009351	en	ja	rdfs:label	thin hair shaft	OFFICIAL	毛幹の細小化
MP:0009352	en	ja	rdfs:label	impaired spacing of implantation sites	OFFICIAL	着床部位のスペーシング障害
MP:0009353	en	ja	rdfs:label	twin decidual capsule	OFFICIAL	双生子の脱落皮膜
MP:0009354	en	ja	rdfs:label	emprosthotonos	OFFICIAL	前弓緊張
MP:0009355	en	ja	rdfs:label	increased liver triglyceride level	OFFICIAL	肝臓内トリグリセリド値上昇
MP:0009356	en	ja	rdfs:label	decreased liver triglyceride level	OFFICIAL	肝臓内トリグリセリド値低下
MP:0009357	en	ja	rdfs:label	abnormal seizure response to inducing agent	OFFICIAL	誘発剤への発作反応の異常
MP:0009358	en	ja	rdfs:label	environmentally induced seizures	OFFICIAL	環境誘導性発作
MP:0009359	en	ja	rdfs:label	endometrium atrophy	OFFICIAL	子宮内膜萎縮
MP:0009360	en	ja	rdfs:label	endometrium inflammation	OFFICIAL	子宮内膜の炎症
MP:0009361	en	ja	rdfs:label	abnormal primordial ovarian follicle morphology	OFFICIAL	原始卵胞の形態異常
MP:0009362	en	ja	rdfs:label	abnormal primary ovarian follicle morphology	OFFICIAL	一次卵胞の形態異常
MP:0009363	en	ja	rdfs:label	abnormal tertiary ovarian follicle morphology	OFFICIAL	二次卵胞の形態異常
MP:0009364	en	ja	rdfs:label	abnormal mature ovarian follicle morphology	OFFICIAL	成熟卵胞の形態異常
MP:0009365	en	ja	rdfs:label	abnormal theca cell layer morphology	OFFICIAL	卵胞膜異常
MP:0009366	en	ja	rdfs:label	abnormal theca interna	OFFICIAL	内卵胞膜異常
MP:0009367	en	ja	rdfs:label	abnormal theca externa	OFFICIAL	外卵胞膜異常
MP:0009368	en	ja	rdfs:label	absent theca folliculi	OFFICIAL	卵胞膜欠如
MP:0009369	en	ja	rdfs:label	abnormal theca cell number	OFFICIAL	包膜細胞数の異常
MP:0009370	en	ja	rdfs:label	decreased theca cell number	OFFICIAL	包膜細胞数の減少
MP:0009371	en	ja	rdfs:label	increased theca cell number	OFFICIAL	包膜細胞数の増加
MP:0009372	en	ja	rdfs:label	abnormal cumulus oophorus morphology	OFFICIAL	卵丘の形態異常
MP:0009373	en	ja	rdfs:label	abnormal cumulus expansion	OFFICIAL	卵丘膨脹の異常
MP:0009374	en	ja	rdfs:label	absent cumulus expansion	OFFICIAL	卵丘膨脹の欠如
MP:0009375	en	ja	rdfs:label	thin zona pellucida	OFFICIAL	透明帯の菲薄化
MP:0009376	en	ja	rdfs:label	abnormal manchette morphology	OFFICIAL	精子の尾索の形態異常
MP:0009377	en	ja	rdfs:label	ectopic manchette	OFFICIAL	尾索の異所性
MP:0009378	en	ja	rdfs:label	abnormal endoplasmic reticulum morphology	OFFICIAL	小胞体の形態異常
MP:0009379	en	ja	rdfs:label	abnormal foot pigmentation	OFFICIAL	足の色素沈着異常
MP:0009380	en	ja	rdfs:label	abnormal prostate gland ventral lobe morphology	OFFICIAL	前立腺腹側葉の形態異常
MP:0009381	en	ja	rdfs:label	abnormal prostate gland dorsolateral lobe morphology	OFFICIAL	前立腺背側外側葉の形態異常
MP:0009382	en	ja	rdfs:label	abnormal cardiac jelly morphology	OFFICIAL	心軟肉の形態異常
MP:0009383	en	ja	rdfs:label	obsolete abnormal truncus arteriosus morphology	OFFICIAL	OBSOLETE
MP:0009384	en	ja	rdfs:label	cardiac valve regurgitation	OFFICIAL	心臓弁逆流
MP:0009385	en	ja	rdfs:label	abnormal dermal pigmentation	OFFICIAL	真皮色素沈着異常
MP:0009386	en	ja	rdfs:label	abnormal dermal melanocyte morphology	OFFICIAL	真皮メラニン形成細胞の形態異常
MP:0009387	en	ja	rdfs:label	abnormal epidermal pigmentation	OFFICIAL	表皮色素沈着異常
MP:0009388	en	ja	rdfs:label	abnormal epidermal melanocyte morphology	OFFICIAL	表皮メラニン形成細胞の形態異常
MP:0009389	en	ja	rdfs:label	abnormal extracutaneous pigmentation	OFFICIAL	真皮外色素沈着異常
MP:0009390	en	ja	rdfs:label	abnormal otic pigmentation	OFFICIAL	耳の色素沈着異常
MP:0009391	en	ja	rdfs:label	abnormal leptomeninges pigmentation	OFFICIAL	軟膜色素沈着異常
MP:0009392	en	ja	rdfs:label	retina gliosis	OFFICIAL	網膜グリオーシス
MP:0009393	en	ja	rdfs:label	abnormal resting posture	OFFICIAL	安静姿勢の異常
MP:0009394	en	ja	rdfs:label	increased uterine NK cell number	OFFICIAL	子宮NK細胞数の増加
MP:0009395	en	ja	rdfs:label	increased nucleated erythrocyte cell number	OFFICIAL	有核赤血球数の増加
MP:0009396	en	ja	rdfs:label	small endometrial glands	OFFICIAL	子宮内膜腺の矮小化
MP:0009397	en	ja	rdfs:label	increased trophoblast giant cell number	OFFICIAL	栄養膜巨細胞増加
MP:0009398	en	ja	rdfs:label	abnormal skeletal muscle fiber size	OFFICIAL	骨格筋線維サイズの異常
MP:0009399	en	ja	rdfs:label	increased skeletal muscle fiber size	OFFICIAL	骨格筋線維サイズの増加
MP:0009400	en	ja	rdfs:label	decreased skeletal muscle fiber size	OFFICIAL	骨格筋線維サイズの低下
MP:0009401	en	ja	rdfs:label	increased skeletal muscle fiber diameter	OFFICIAL	骨格筋線維径の増加
MP:0009402	en	ja	rdfs:label	decreased skeletal muscle fiber diameter	OFFICIAL	骨格筋線維径の減少
MP:0009403	en	ja	rdfs:label	increased variability of skeletal muscle fiber size	OFFICIAL	骨格筋線維サイズ変動性の増大
MP:0009404	en	ja	rdfs:label	centrally nucleated skeletal muscle fibers	OFFICIAL	中心核骨格筋線維
MP:0009405	en	ja	rdfs:label	increased skeletal muscle fiber number	OFFICIAL	骨格筋線維数の増加
MP:0009406	en	ja	rdfs:label	decreased skeletal muscle fiber number	OFFICIAL	骨格筋線維数の減少
MP:0009407	en	ja	rdfs:label	increased skeletal muscle fiber density	OFFICIAL	骨格筋線維密度上昇
MP:0009408	en	ja	rdfs:label	decreased skeletal muscle fiber density	OFFICIAL	骨格筋線維密度低下
MP:0009409	en	ja	rdfs:label	abnormal skeletal muscle fiber type ratio	OFFICIAL	骨格筋線維の型の比の異常
MP:0009410	en	ja	rdfs:label	abnormal skeletal muscle satellite cell proliferation	OFFICIAL	骨格筋衛星細胞の増殖異常
MP:0009411	en	ja	rdfs:label	abnormal skeletal muscle fiber triad morphology	OFFICIAL	骨格筋線維三連構造の形態異常
MP:0009412	en	ja	rdfs:label	skeletal muscle fiber degeneration	OFFICIAL	骨格筋線維変性
MP:0009413	en	ja	rdfs:label	skeletal muscle fiber atrophy	OFFICIAL	骨格筋線維萎縮
MP:0009414	en	ja	rdfs:label	skeletal muscle fiber necrosis	OFFICIAL	骨格筋線維壊死
MP:0009415	en	ja	rdfs:label	skeletal muscle degeneration	OFFICIAL	骨格筋変性
MP:0009416	en	ja	rdfs:label	cardiac muscle degeneration	OFFICIAL	心筋変性
MP:0009417	en	ja	rdfs:label	skeletal muscle atrophy	OFFICIAL	骨格筋萎縮
MP:0009418	en	ja	rdfs:label	cardiac muscle atrophy	OFFICIAL	心筋萎縮
MP:0009419	en	ja	rdfs:label	skeletal muscle fibrosis	OFFICIAL	骨格筋線維症
MP:0009420	en	ja	rdfs:label	skeletal muscle endomysial fibrosis	OFFICIAL	骨格筋内膜線維症
MP:0009421	en	ja	rdfs:label	increased gastrocnemius weight	OFFICIAL	腓腹筋重量の増加
MP:0009422	en	ja	rdfs:label	decreased gastrocnemius weight	OFFICIAL	腓腹筋重量の減少
MP:0009423	en	ja	rdfs:label	increased extensor digitorum longus weight	OFFICIAL	長指伸筋重量の増加
MP:0009424	en	ja	rdfs:label	decreased extensor digitorum longus weight	OFFICIAL	長指伸筋重量の減少
MP:0009425	en	ja	rdfs:label	increased soleus weight	OFFICIAL	ヒラメ筋重量の増加
MP:0009426	en	ja	rdfs:label	decreased soleus weight	OFFICIAL	ヒラメ筋重量の減少
MP:0009427	en	ja	rdfs:label	increased tibialis anterior weight	OFFICIAL	前脛骨重量の増加
MP:0009428	en	ja	rdfs:label	decreased tibialis anterior weight	OFFICIAL	前脛骨重量の減少
MP:0009429	en	ja	rdfs:label	decreased embryo weight	OFFICIAL	胚重量減少
MP:0009430	en	ja	rdfs:label	increased embryo weight	OFFICIAL	胚重量の増加
MP:0009431	en	ja	rdfs:label	decreased fetal weight	OFFICIAL	胎仔体重の減少
MP:0009432	en	ja	rdfs:label	increased fetal weight	OFFICIAL	胎仔体重の増加
MP:0009433	en	ja	rdfs:label	polyovular ovarian follicle	OFFICIAL	多卵性卵胞
MP:0009434	en	ja	rdfs:label	paraparesis	OFFICIAL	不全対麻痺
MP:0009435	en	ja	rdfs:label	abnormal miniature inhibitory postsynaptic currents	OFFICIAL	微小抑制性シナプス後電流異常
MP:0009436	en	ja	rdfs:label	fragmentation of sleep/wake states	OFFICIAL	睡眠/覚醒状態の断片化
MP:0009437	en	ja	rdfs:label	arytenoid and cricoid cartilage fusion	OFFICIAL	披裂軟骨と輪状軟骨の癒合
MP:0009438	en	ja	rdfs:label	cricoid and tracheal cartilage fusion	OFFICIAL	輪状軟骨と気管軟骨の癒合
MP:0009439	en	ja	rdfs:label	increased myeloid sarcoma incidence	OFFICIAL	骨髄肉腫
MP:0009440	en	ja	rdfs:label	increased myeloma incidence	OFFICIAL	骨髄腫
MP:0009441	en	ja	rdfs:label	delayed skin barrier formation	OFFICIAL	皮膚バリアの形成遅延
MP:0009442	en	ja	rdfs:label	increased ovarian teratoma incidence	OFFICIAL	卵巣奇形腫
MP:0009443	en	ja	rdfs:label	parthenogenesis	OFFICIAL	単為生殖、単為発生、処女生殖
MP:0009444	en	ja	rdfs:label	ovarian follicular cyst	OFFICIAL	卵胞嚢胞
MP:0009445	en	ja	rdfs:label	osteomalacia	OFFICIAL	骨軟化症
MP:0009446	en	ja	rdfs:label	abnormal platelet dense granule physiology	OFFICIAL	血小板密顆粒の生理異常
MP:0009447	en	ja	rdfs:label	abnormal platelet ATP level	OFFICIAL	血小板ATP値異常
MP:0009448	en	ja	rdfs:label	decreased platelet ATP level	OFFICIAL	血小板ATP値低下
MP:0009449	en	ja	rdfs:label	increased platelet ATP level	OFFICIAL	血小板ATP値上昇
MP:0009450	en	ja	rdfs:label	abnormal axon fasciculation	OFFICIAL	軸索束状化異常
MP:0009451	en	ja	rdfs:label	abnormal chromosomal synapsis	OFFICIAL	減数分裂中の染色体対合異常
MP:0009452	en	ja	rdfs:label	abnormal synaptonemal complex	OFFICIAL	シナプトネマ構造異常
MP:0009453	en	ja	rdfs:label	enhanced contextual conditioning behavior	OFFICIAL	文脈条件付け試験行動の促進
MP:0009454	en	ja	rdfs:label	impaired contextual conditioning behavior	OFFICIAL	文脈条件付け行動障害
MP:0009455	en	ja	rdfs:label	enhanced cued conditioning behavior	OFFICIAL	手がかり条件付け試験行動の促進
MP:0009456	en	ja	rdfs:label	impaired cued conditioning behavior	OFFICIAL	手がかり条件付け試験行動の障害
MP:0009457	en	ja	rdfs:label	whorled hair	OFFICIAL	渦状毛
MP:0009458	en	ja	rdfs:label	abnormal skeletal muscle size	OFFICIAL	骨格筋のサイズ異常
MP:0009459	en	ja	rdfs:label	skeletal muscle hyperplasia	OFFICIAL	骨格筋過形成
MP:0009460	en	ja	rdfs:label	skeletal muscle hypoplasia	OFFICIAL	骨格筋形成不全
MP:0009461	en	ja	rdfs:label	skeletal muscle hypertrophy	OFFICIAL	骨格筋肥大
MP:0009462	en	ja	rdfs:label	skeletal muscle hypotrophy	OFFICIAL	骨格筋発育不全
MP:0009463	en	ja	rdfs:label	abnormal pituitary infundibular stalk morphology	OFFICIAL	下垂体漏斗茎の形態異常
MP:0009465	en	ja	rdfs:label	abnormal gallbladder infundibulum morphology	OFFICIAL	胆嚢漏斗の形態異常
MP:0009466	en	ja	rdfs:label	abnormal uterine tube infundibulum morphology	OFFICIAL	卵管漏斗の形態異常
MP:0009467	en	ja	rdfs:label	abnormal magnocellular neurosecretory cell morphology	OFFICIAL	巨大神経内分泌細胞の形態異常
MP:0009468	en	ja	rdfs:label	absent magnocellular neurosecretory cells	OFFICIAL	巨大神経内分泌細胞の欠如
MP:0009469	en	ja	rdfs:label	increased skin hamartoma incidence	OFFICIAL	皮膚の過誤腫の発生率増加
MP:0009470	en	ja	rdfs:label	mirror image duplication	OFFICIAL	鏡像複製（mirror image duplication）
MP:0009471	en	ja	rdfs:label	abnormal urine sulfate level	OFFICIAL	尿中硫酸値異常
MP:0009472	en	ja	rdfs:label	increased urine sulfate level	OFFICIAL	尿中硫酸濃度上昇
MP:0009473	en	ja	rdfs:label	abnormal skin exfoliation	OFFICIAL	皮膚剥脱異常
MP:0009474	en	ja	rdfs:label	thick epidermis stratum spinosum	OFFICIAL	表皮有棘層の肥厚
MP:0009475	en	ja	rdfs:label	abnormal nicotine-mediated receptor currents	OFFICIAL	ニコチン介在性受容体の電流異常
MP:0009476	en	ja	rdfs:label	enlarged cecum	OFFICIAL	盲腸肥大
MP:0009477	en	ja	rdfs:label	small cecum	OFFICIAL	盲腸矮小化
MP:0009478	en	ja	rdfs:label	coiled cecum	OFFICIAL	コイル状盲腸
MP:0009479	en	ja	rdfs:label	abnormal cecum development	OFFICIAL	盲腸発生異常
MP:0009480	en	ja	rdfs:label	distended cecum	OFFICIAL	盲腸の膨脹
MP:0009481	en	ja	rdfs:label	cecum inflammation	OFFICIAL	虫垂の炎症
MP:0009482	en	ja	rdfs:label	ileum inflammation	OFFICIAL	回腸の炎症
MP:0009483	en	ja	rdfs:label	enlarged ileum	OFFICIAL	回腸の肥大
MP:0009484	en	ja	rdfs:label	ileum hypertrophy	OFFICIAL	回腸の肥大
MP:0009485	en	ja	rdfs:label	distended ileum	OFFICIAL	回腸の膨脹
MP:0009486	en	ja	rdfs:label	rectovaginal fusion	OFFICIAL	直腸膣癒合
MP:0009487	en	ja	rdfs:label	rectourethral fusion	OFFICIAL	直腸尿道癒合
MP:0009488	en	ja	rdfs:label	abnormal pancreatic islet cell apoptosis	OFFICIAL	膵島細胞アポトーシス
MP:0009489	en	ja	rdfs:label	abnormal blood vessel endothelium morphology	OFFICIAL	血管内皮形態異常
MP:0009490	en	ja	rdfs:label	abnormal heart left atrium auricular region morphology	OFFICIAL	左心房心耳領域の形態異常
MP:0009491	en	ja	rdfs:label	abnormal heart right atrium auricular region morphology	OFFICIAL	右心房心耳領域の形態異常
MP:0009492	en	ja	rdfs:label	abnormal gallbladder epithelium morphology	OFFICIAL	胆嚢上皮の形態異常
MP:0009493	en	ja	rdfs:label	abnormal cystic duct morphology	OFFICIAL	胆嚢管の形態異常
MP:0009494	en	ja	rdfs:label	abnormal biliary ductule morphology	OFFICIAL	集合胆管形態異常
MP:0009495	en	ja	rdfs:label	abnormal common bile duct morphology	OFFICIAL	総胆管の形態異常
MP:0009496	en	ja	rdfs:label	abnormal common hepatic duct morphology	OFFICIAL	総肝管の形態異常
MP:0009497	en	ja	rdfs:label	abnormal intrahepatic bile duct morphology	OFFICIAL	肝内胆管の形態異常
MP:0009498	en	ja	rdfs:label	abnormal extrahepatic bile duct morphology	OFFICIAL	肝外胆管の形態異常
MP:0009499	en	ja	rdfs:label	abnormal intralobular bile duct morphology	OFFICIAL	小葉内胆管の形態異常
MP:0009500	en	ja	rdfs:label	abnormal interlobular bile duct morphology	OFFICIAL	小葉間胆管の形態異常
MP:0009501	en	ja	rdfs:label	abnormal hepatic duct morphology	OFFICIAL	肝管の形態異常
MP:0009502	en	ja	rdfs:label	abnormal areola morphology	OFFICIAL	乳輪形態異常
MP:0009503	en	ja	rdfs:label	abnormal mammary gland duct morphology	OFFICIAL	乳腺管の形態異常
MP:0009504	en	ja	rdfs:label	abnormal mammary gland epithelium morphology	OFFICIAL	乳腺上皮の形態異常
MP:0009505	en	ja	rdfs:label	abnormal mammary gland lobule morphology	OFFICIAL	乳腺小葉の形態異常
MP:0009506	en	ja	rdfs:label	abnormal mammary gland alveolus morphology	OFFICIAL	乳腺腺房の形態異常
MP:0009507	en	ja	rdfs:label	abnormal mammary gland connective tissue morphology	OFFICIAL	乳腺結合組織の形態異常
MP:0009508	en	ja	rdfs:label	increased mammary gland ductal carcinoma incidence	OFFICIAL	乳腺管癌
MP:0009509	en	ja	rdfs:label	absent rectum	OFFICIAL	直腸欠如
MP:0009510	en	ja	rdfs:label	cecal atresia	OFFICIAL	盲腸閉鎖症
MP:0009511	en	ja	rdfs:label	distended stomach	OFFICIAL	胃の膨張
MP:0009512	en	ja	rdfs:label	abnormal cerebellar Golgi cell morphology	OFFICIAL	小脳ゴルジ細胞の形態異常
MP:0009514	en	ja	rdfs:label	titubation	OFFICIAL	歩行時のよろめき・安静時の揺れ
MP:0009515	en	ja	rdfs:label	increased gastrointestinal stromal tumor incidence	OFFICIAL	消化管間葉性腫瘍、消化管間質性腫瘍
MP:0009516	en	ja	rdfs:label	enlarged salivary gland	OFFICIAL	唾液腺肥大
MP:0009517	en	ja	rdfs:label	abnormal salivary gland duct morphology	OFFICIAL	唾液腺管の形態異常
MP:0009518	en	ja	rdfs:label	abnormal anterior lingual gland morphology	OFFICIAL	前舌腺形態異常
MP:0009519	en	ja	rdfs:label	abnormal anterior buccal gland morphology	OFFICIAL	前頬腺の形態異常
MP:0009520	en	ja	rdfs:label	decreased submandibular gland size	OFFICIAL	顎下腺サイズの減少
MP:0009521	en	ja	rdfs:label	increased submandibular gland size	OFFICIAL	顎下腺サイズの増加
MP:0009522	en	ja	rdfs:label	submandibular gland hypoplasia	OFFICIAL	顎下腺形成不全
MP:0009523	en	ja	rdfs:label	submandibular gland hyperplasia	OFFICIAL	顎下腺過形成
MP:0009524	en	ja	rdfs:label	absent submandibular gland	OFFICIAL	顎下腺の欠如
MP:0009525	en	ja	rdfs:label	abnormal submandibular duct morphology	OFFICIAL	顎下腺管の形態異常
MP:0009526	en	ja	rdfs:label	absent sublingual gland	OFFICIAL	舌下腺管の欠如
MP:0009527	en	ja	rdfs:label	abnormal sublingual duct morphology	OFFICIAL	舌下腺管の形態異常
MP:0009528	en	ja	rdfs:label	abnormal major sublingual duct morphology	OFFICIAL	大舌下腺管の形態異常
