Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	MP:0009115	IAO:0000115	any structural anomaly of a fat-storing cell found mostly in the abdominal cavity and subcutaneous tissue of mammals	
INFO	lowercase_definition	MP:0009116	IAO:0000115	any structural anomaly of cells from the thermogenic form of adipose tissue found in newborns of many species, including humans, and in hibernating mammals; brown fat is capable of rapid liberation of energy and seems to be important in the maintenance of body temperature immediately after birth and upon waking from hibernation; brown adipocytes contain multiple small droplets of triglycerides and a high number of mitochondria	
INFO	lowercase_definition	MP:0009117	IAO:0000115	any structural anomaly of fat cells with light coloration and few mitochondria; these contain a scant ring of cytoplasm surrounding a single large lipid droplet or vacuole	
INFO	lowercase_definition	MP:0009118	IAO:0000115	increase in the size of fat cells with light coloration and few mitochondria	
INFO	lowercase_definition	MP:0009119	IAO:0000115	increase in the size of fat cells from the thermogenic form of adipose tissue	
INFO	lowercase_definition	MP:0009120	IAO:0000115	anomaly in the size of the single large lipid droplet or vacuole of white fat cells	
INFO	lowercase_definition	MP:0009121	IAO:0000115	increase in the size of the single large lipid droplet or vacuole of white fat cells	
INFO	lowercase_definition	MP:0009122	IAO:0000115	reduction in the size of the single large lipid droplet or vacuole of white fat cells	
INFO	lowercase_definition	MP:0009123	IAO:0000115	anomaly in the size of the multiple small droplets of triglycerides found in brown adipocytes	
INFO	lowercase_definition	MP:0009124	IAO:0000115	increase in the size of the multiple small droplets of triglycerides found in brown adipocytes	
INFO	lowercase_definition	MP:0009125	IAO:0000115	reduction in the size of the multiple small droplets of triglycerides found in brown adipocytes	
INFO	lowercase_definition	MP:0009126	IAO:0000115	anomaly in the number of fat cells from the thermogenic form of adipose tissue	
INFO	lowercase_definition	MP:0009127	IAO:0000115	increase in the number of fat cells from the thermogenic form of adipose tissue	
INFO	lowercase_definition	MP:0009128	IAO:0000115	reduction in the number of fat cells from the thermogenic form of adipose tissue	
INFO	lowercase_definition	MP:0009129	IAO:0000115	anomaly in the number of fat cells with light coloration and few mitochondria	
INFO	lowercase_definition	MP:0009130	IAO:0000115	increase in the number of fat cells with light coloration and few mitochondria	
INFO	lowercase_definition	MP:0009131	IAO:0000115	reduction in the number of fat cells with light coloration and few mitochondria	
INFO	lowercase_definition	MP:0009132	IAO:0000115	anomaly in the size of fat cells with light coloration and few mitochondria	
INFO	lowercase_definition	MP:0009133	IAO:0000115	reduction in the size of fat cells with light coloration and few mitochondria	
INFO	lowercase_definition	MP:0009134	IAO:0000115	anomaly in the number of the multiple small droplets of triglycerides found in brown adipocytes	
INFO	lowercase_definition	MP:0009135	IAO:0000115	anomaly in the size of fat cells from the thermogenic form of adipose tissue	
INFO	lowercase_definition	MP:0009136	IAO:0000115	reduction in the size of fat cells from the thermogenic form of adipose tissue	
INFO	lowercase_definition	MP:0009137	IAO:0000115	reduction in the number of the multiple small droplets of triglycerides found in brown adipocytes	
INFO	lowercase_definition	MP:0009138	IAO:0000115	increase in the number of the multiple small droplets of triglycerides found in brown adipocytes	
INFO	lowercase_definition	MP:0009139	IAO:0000115	failure of the transient embryonic paramesonephric ducts, which normally develop into the oviduct, uterus, cervix and upper vagina in the female, to regress in the male; persistence of Mullerian ducts is typically consistent with a loss of anti-Mullerian hormone signaling and may allow development of the female reproductive tract in males	
INFO	lowercase_definition	MP:0009140	IAO:0000115	an expansion in the volume or area of the lumen of the small seminal ducts that lead from the testis to the head of the epididymis, usually with an increase in contained fluid	
INFO	lowercase_definition	MP:0009141	IAO:0000115	increase in the ability of a relatively mild stimulus to suppress the response to a strong, startle-eliciting stimulus	
INFO	lowercase_definition	MP:0009142	IAO:0000115	decrease in the ability of a relatively mild stimulus to suppress the response to a strong, startle-eliciting stimulus	
INFO	lowercase_definition	MP:0009143	IAO:0000115	any structural anomaly of the excretory duct of the exocrine pancreas that collects fluid containing digestive enzymes and transports it to the duodenum	
INFO	lowercase_definition	MP:0009144	IAO:0000115	an increase in volume of the luminal space of the excretory duct of the exocrine pancreas that collects fluid containing digestive enzymes and transports it to the duodenum	
INFO	lowercase_definition	MP:0009145	IAO:0000115	any structural anomaly of the secretory units of the exocrine pancreas, where fluid containing digestive enzymes is produced; consists of a group of secretory cells surrounding a luminal space that connects to the pancreatic duct	
INFO	lowercase_definition	MP:0009146	IAO:0000115	any structural anomaly of the secretory cells of the exocrine pancreas that produce fluid containing digestive enzymes	
INFO	lowercase_definition	MP:0009147	IAO:0000115	any functional anomaly of the secretory cells of the exocrine pancreas that produce fluid containing digestive enzymes	
INFO	lowercase_definition	MP:0009148	IAO:0000115	morphological changes resulting from pathological death of pancreas tissue; usually due to irreversible damage	
INFO	lowercase_definition	MP:0009149	IAO:0000115	reduced number of the secretory cells of the exocrine pancreas that produce fluid containing digestive enzymes	
INFO	lowercase_definition	MP:0009150	IAO:0000115	acquired diminution of the pancreatic acinar cells associated with wasting as from death and reabsorbtion of cells, diminished cellular proliferation, decreased cellular volume, pressure, ischemia, malnutrition, reduced function or malfunction, or hormonal changes	
INFO	lowercase_definition	MP:0009151	IAO:0000115	greater than the expected number of an adenocarcinoma that arises from the pancreatic ducts, occurring in a specific population in a given time period	
INFO	lowercase_definition	MP:0009152	IAO:0000115	greater than the expected number of noninvasive pancreatic duct lesions that affect smaller caliber ducts and do not involve the main pancreatic duct, occurring in a specific population in a given time period	
INFO	lowercase_definition	MP:0009153	IAO:0000115	greater than the expected number of neoplams in the pancreas occurring in a specific population in a given time period	
INFO	lowercase_definition	MP:0009154	IAO:0000115	underdevelopment or reduced size of the secretory units of the exocrine pancreas, where fluid containing digestive enzymes is produced, usually due to a decreased cell number	
INFO	lowercase_definition	MP:0009155	IAO:0000115	overdevelopment or increased size of the secretory units of the exocrine pancreas, where fluid containing digestive enzymes is produced, usually due to an increased cell number	
INFO	lowercase_definition	MP:0009156	IAO:0000115	absence of the secretory units of the exocrine pancreas, where fluid containing digestive enzymes is produced; consists of a group of secretory cells surrounding a luminal space that connects to the pancreatic duct	
INFO	lowercase_definition	MP:0009157	IAO:0000115	abnormal position of one or more of the secretory cells of the exocrine pancreas that produce fluid containing digestive enzymes	
INFO	lowercase_definition	MP:0009158	IAO:0000115	absence of the secretory cells of the exocrine pancreas that produce fluid containing digestive enzymes	
INFO	lowercase_definition	MP:0009159	IAO:0000115	increased number of the secretory cells of the exocrine pancreas that produce fluid containing digestive enzymes	
INFO	lowercase_definition	MP:0009160	IAO:0000115	any structural anomaly of a membrane-bounded, cytoplasmic secretory granule found in pancreatic acinar cells and contains inactive digestive enzyme precursors	
INFO	lowercase_definition	MP:0009161	IAO:0000115	a gradually increasing number of membrane-bounded, cytoplasmic secretory granules found in pancreatic acinar cells that contain inactive digestive enzyme precursors	
INFO	lowercase_definition	MP:0009162	IAO:0000115	absence of a membrane-bounded, cytoplasmic secretory granule found in pancreatic acinar cells and contains inactive digestive enzyme precursors	
INFO	lowercase_definition	MP:0009163	IAO:0000115	absence of the excretory duct of the exocrine pancreas that collects fluid containing digestive enzymes and transports it to the duodenum	
